Year,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Balance_to_Salary_ratio,Product_Density_Indicator,Engagement_product_indicator,Age_tenure_interaction,Churn_Probability,Risk Level
2025,-0.7297456747654606,0,0.2935174228967471,2,0.7507974571902452,1,0,0,0.05957193645886491,1,True,False,-0.024806009244115024,0.023809523809523808,2,84,0.2045187319613119,Low Risk
2025,-1.5885280587778525,1,-1.1367864376227783,9,-0.01959681536570149,1,1,1,1.1256734889578157,0,False,True,-0.03158885047601184,0.037037037037037035,4,243,0.02764580795982492,Low Risk
2025,0.7188029247735137,0,0.38887101359804876,6,0.9830730564854837,2,1,0,1.260137936863231,0,False,False,-0.02843107307366328,0.046511627906976744,5,258,0.9349403090148573,High Risk
2025,0.08764960640296066,1,-0.27860412131106305,4,0.8990091077017575,2,1,0,-0.27421236773475877,0,True,False,-0.0212900450847893,0.05555555555555555,5,144,0.8678504031076519,High Risk
2025,1.9707627858036272,0,-0.27860412131106305,5,1.2747228434152393,1,0,0,0.3925173952554609,0,False,False,-0.024062655876668216,0.027777777777777776,2,180,0.08580844501058635,Low Risk
2025,-0.0882455806839148,1,-0.4693113027136664,8,-1.2258476714090278,1,1,0,-0.4869813988866289,0,False,True,-0.03580390433705983,0.029411764705882353,3,272,0.02516322034755201,Low Risk
2025,0.8429642333054258,0,2.868064371831893,9,0.9771334099539049,1,0,1,0.1885315483912908,1,False,True,-0.024366126183039703,0.014492753623188406,3,621,0.0715950726273627,Low Risk
2025,-0.5228101605456071,1,-0.27860412131106305,4,-1.2258476714090278,2,1,0,0.7572061271732415,0,False,True,-0.03580390433705983,0.05555555555555555,5,144,0.40189232411918857,Medium Risk
2025,-1.9299716572406107,1,-0.5646648934149681,8,1.4071614147738827,2,1,1,-1.6759501530090795,0,True,False,0.3729174542004161,0.06060606060606061,6,264,0.7223503026784173,High Risk
2025,0.3049318963338068,0,0.7702853764032556,5,-1.2258476714090278,2,1,1,1.386826545295412,0,False,False,-0.03580390433705983,0.0425531914893617,6,235,0.8318559788644319,High Risk
2025,1.1119804017912354,1,1.6284676927149706,1,-1.2258476714090278,2,1,1,-1.5553915151274822,0,False,True,-0.03580390433705983,0.03571428571428571,6,56,0.5550509922994015,Medium Risk
2025,-0.21240688921582687,0,-0.7553720748175714,2,0.5751744821794765,2,1,1,0.5404108467836485,0,True,False,-0.027895663109247498,0.06451612903225806,6,62,0.8787664755425706,High Risk
2025,-0.7607860018984386,0,0.0074566507928420294,10,-1.2258476714090278,2,1,0,-1.5569577424266174,0,False,False,-0.03580390433705983,0.05128205128205128,5,390,0.5369909035490723,Medium Risk
2025,0.3463189991777775,0,-0.4693113027136664,6,-1.2258476714090278,2,1,1,0.5362416599596156,0,False,False,-0.03580390433705983,0.058823529411764705,6,204,0.41473365545961777,Medium Risk
2025,0.5946416162416017,0,0.1981638321954454,5,-1.2258476714090278,1,0,1,0.9896732445046079,0,False,True,-0.03580390433705983,0.024390243902439025,3,205,0.05629641054983189,Low Risk
2025,0.8429642333054258,0,-0.9460792562201749,1,1.247677257539433,1,1,1,0.6683865890526449,0,True,False,-0.025519745141859455,0.034482758620689655,4,29,0.10236513628001523,Low Risk
2025,-0.1710197863718562,1,-0.18325053060976135,3,0.5600974603629985,2,1,1,1.1640588387021888,0,True,False,-0.02964567524949408,0.05405405405405406,6,111,0.8281703708882694,High Risk
2025,-0.18136656208284888,0,-0.8507256655188732,6,-1.2258476714090278,2,0,0,-1.0163514453436326,0,False,False,-0.03580390433705983,0.06666666666666667,4,180,0.4144337139742338,Medium Risk
2025,-0.9470279646963067,1,-0.4693113027136664,2,0.9761185734229292,2,1,0,-1.5721958976892472,0,False,False,0.09525260603786012,0.058823529411764705,5,68,0.7610600438443601,High Risk
2025,0.44978675628770426,0,-0.18325053060976135,3,-1.2258476714090278,2,1,1,0.8159263483052199,0,False,True,-0.03580390433705983,0.05405405405405406,6,111,0.5926674661185013,Medium Risk
2025,0.36701255059976284,0,1.6284676927149706,5,0.5634520945117429,1,1,1,-0.3397179508562508,0,True,False,-0.023010522003223056,0.017857142857142856,4,280,0.3013472760416622,Medium Risk
2025,-1.0091086189622627,0,0.8656389671045572,3,-1.2258476714090278,1,0,1,-1.2060887449788558,1,False,True,-0.03580390433705983,0.020833333333333332,3,144,0.10043593633276017,Low Risk
2025,-1.4850603016679258,1,-0.27860412131106305,4,0.11311101142124848,1,0,0,0.6963284527160309,0,False,False,-0.03030075867421134,0.027777777777777776,2,144,0.05226425847983281,Low Risk
2025,0.8429642333054258,1,1.0563461485071606,6,1.1035124520069377,1,0,0,-0.14179234464958637,1,True,False,-0.021211083732759654,0.02,2,300,0.30112475016024626,Medium Risk
2025,1.7327869444507957,0,-0.7553720748175714,1,1.7679580792169878,1,0,0,1.359165861774438,0,False,False,-0.026130566496518213,0.03225806451612903,2,31,0.26039707193255435,Low Risk
2025,0.09799638211395333,1,-0.3739577120123647,8,-0.2859950909818335,1,0,1,1.7142744714993408,0,True,False,-0.03307927636264708,0.02857142857142857,3,280,0.03282381176371542,Low Risk
2025,1.2671820374561256,0,0.1981638321954454,5,-1.2258476714090278,1,1,0,-1.2489361123201876,1,False,True,-0.03580390433705983,0.024390243902439025,3,205,0.06366688032417173,Low Risk
2025,-0.10893913210590014,1,0.48422460429935044,3,0.9722491485386361,1,1,0,-0.13405580431808675,0,False,False,-0.0220997324989627,0.022727272727272728,3,132,0.07537688106036124,Low Risk
2025,-1.505753853089911,1,0.9609925578058589,7,0.05634074815798253,1,0,0,0.6101777784332408,0,False,False,-0.030340947887071035,0.02040816326530612,2,343,0.12726195397573367,Low Risk
2025,0.6567222705075577,1,-1.7089079818305883,6,0.1589349196262227,2,0,0,-1.2652176076288717,0,True,False,-0.006621486479361204,0.09523809523809523,4,126,0.7689234224680374,High Risk
2025,-1.88858455439664,0,0.2935174228967471,5,-1.2258476714090278,2,1,0,0.4384653953236586,0,False,False,-0.03580390433705983,0.047619047619047616,5,210,0.5816687432864509,Medium Risk
2025,-0.40899562772468767,1,1.1516997392084622,1,0.7434791587573,1,1,1,0.8617677537987126,0,False,True,-0.028224514263670068,0.0196078431372549,4,51,0.13155168066153639,Low Risk
2025,0.5636012891086236,1,-1.3274936190253817,0,0.3375052799504217,1,0,1,-0.6990915607994158,0,False,False,-0.020768605102325043,0.04,3,0,0.047506382047611366,Low Risk
2025,-0.0468584778399441,1,0.6749317857019538,1,1.51200803611678,2,1,0,-0.9572457100646374,0,True,False,-0.0007942252371275153,0.043478260869565216,5,46,0.8333485257984277,High Risk
2025,0.17042381209090204,0,0.8656389671045572,1,0.3309282353007618,2,0,0,0.22999614239158572,1,True,False,-0.027891279068335745,0.041666666666666664,4,48,0.9373684260273528,High Risk
2025,-1.443673198823955,0,0.1981638321954454,8,1.2406546592643604,1,1,1,-1.0607780817346757,0,True,False,0.0005401362303075697,0.024390243902439025,4,328,0.13331336652043663,Low Risk
2025,0.025568952137004615,0,0.38887101359804876,6,-1.2258476714090278,2,1,1,-1.6129976229802823,0,False,False,-0.03580390433705983,0.046511627906976744,6,258,0.6758955853890436,Medium Risk
2025,0.25319801777884343,0,1.7238212834162723,8,-1.2258476714090278,2,0,1,-0.08045803503221949,0,False,False,-0.03580390433705983,0.03508771929824561,5,456,0.6816700397366388,Medium Risk
2025,-1.319511890292043,1,-0.6600184841162697,4,-1.2258476714090278,2,1,0,1.1782400904981658,0,False,True,-0.03580390433705983,0.0625,5,128,0.38299133029053606,Medium Risk
2025,-0.8642537590083653,0,0.9609925578058589,5,0.9371071480962953,1,1,0,-0.10670586224082877,1,True,False,-0.022544573812090976,0.02040816326530612,3,245,0.38071499294011785,Medium Risk
2025,0.9360852147043599,1,0.0074566507928420294,7,1.0762474550112786,2,0,1,1.2891756553549896,0,False,True,-0.028193725802377147,0.05128205128205128,5,273,0.8512781170284126,High Risk
2025,-2.012745862928552,1,-0.6600184841162697,9,1.1382510501200829,1,1,1,0.6139877085014156,0,False,True,-0.025747605709709118,0.03125,4,288,0.03871019063829615,Low Risk
2025,-0.5435037119675924,1,2.391296418325384,1,-1.2258476714090278,2,1,0,1.661433123746863,1,False,False,-0.03580390433705983,0.03125,5,64,0.9502306158467989,High Risk
2025,0.17042381209090204,1,0.38887101359804876,8,1.8229485320449277,1,1,0,-0.044901875712729654,1,False,False,-0.017795441170716988,0.023255813953488372,3,344,0.17479892145445222,Low Risk
2025,-1.0608424975172261,0,-0.6600184841162697,2,1.5380075325993965,1,1,0,1.530119562780531,1,False,False,-0.027340352676283156,0.03125,3,64,0.14574175051866764,Low Risk
2025,0.7705368033284771,1,0.1981638321954454,7,0.6009255584752623,1,1,1,0.28890103471171547,0,False,False,-0.026788470084885677,0.024390243902439025,4,287,0.05737694516989698,Low Risk
2025,0.6877625976405357,1,1.3424069206110656,6,-1.2258476714090278,2,0,1,-0.04304420876073006,0,False,False,-0.03580390433705983,0.03773584905660377,5,318,0.600321136297954,Medium Risk
2025,-0.5848908148115631,1,-0.08789693990845966,4,-1.2258476714090278,2,0,0,1.509257456889654,0,False,False,-0.03580390433705983,0.05263157894736842,4,152,0.620292620814916,Medium Risk
2025,0.2842383449118215,0,-1.3274936190253817,10,0.007728764101326203,2,0,1,0.5462142518998173,0,True,False,-0.030401049301276156,0.08,5,250,0.6700943741773159,Medium Risk
2025,-1.0918828246502041,1,-0.08789693990845966,1,0.18923593184712964,2,1,1,-1.317865241912799,0,False,False,-0.002267863550542597,0.05263157894736842,6,38,0.8733480745046964,High Risk
2025,-0.15032623494987085,0,0.8656389671045572,1,1.51211878343878,1,1,0,0.18119408562740663,1,False,False,-0.021534227842434746,0.020833333333333332,3,48,0.3170367407551926,Medium Risk
2025,-0.4917698334126291,1,0.48422460429935044,6,0.5070416398416608,2,1,0,0.14603439552541744,1,True,False,-0.026604144656314454,0.045454545454545456,5,264,0.9360805953569512,High Risk
2025,-2.2300281528593984,1,-0.27860412131106305,4,-1.2258476714090278,1,1,1,1.6854282059060337,0,False,False,-0.03580390433705983,0.027777777777777776,4,144,0.03113756618486118,Low Risk
2025,-1.1953505817601309,0,0.10281024149414371,8,-1.2258476714090278,1,1,1,-1.2589718263331757,0,False,False,-0.03580390433705983,0.025,4,320,0.06472983833591107,Low Risk
2025,-0.22275366492681956,0,0.5795781950006521,7,0.8547657929693798,3,1,0,-1.5801852740919073,1,True,False,0.09420245192462813,0.06666666666666667,7,315,0.9412076365842242,High Risk
2025,0.7394964761954991,0,-0.3739577120123647,2,1.4016988952721072,2,1,1,-1.478448664531136,0,False,False,0.06462952817222568,0.05714285714285714,6,70,0.8662731987008603,High Risk
2025,-0.9263344132743214,1,-1.0414328469214764,7,-1.2258476714090278,2,1,0,-1.604887045242272,0,False,False,-0.03580390433705983,0.07142857142857142,5,196,0.2840801262379883,Low Risk
2025,-0.05720525355093678,0,-0.08789693990845966,5,0.3997867851262997,2,0,1,-1.6639520902594713,0,False,False,0.1769743880811653,0.05263157894736842,5,190,0.8979605541944886,High Risk
2025,-1.5471409559338818,0,0.0074566507928420294,9,0.6541587990913234,1,0,0,1.4247801261507274,0,False,False,-0.02985530495786749,0.02564102564102564,2,351,0.15250890965925742,Low Risk
2025,-1.536794180222889,0,-0.6600184841162697,1,1.5523046753003142,1,0,1,0.39427316266296253,0,True,False,-0.022770019249006346,0.03125,3,32,0.06846880285793505,Low Risk
2025,0.01522217642601194,0,0.2935174228967471,4,-1.2258476714090278,2,1,1,-1.0770439269426686,0,False,True,-0.03580390433705983,0.047619047619047616,6,168,0.5358390731245064,Medium Risk
2025,-0.7918263290314166,0,-0.5646648934149681,3,0.9273714808388549,1,1,0,-0.6421105875242101,0,False,False,-0.016169968755658924,0.030303030303030304,3,99,0.07493460480288326,Low Risk
2025,-1.3712457688470063,0,0.5795781950006521,9,0.4654234052641869,2,1,1,-0.46379855695331174,0,False,False,-0.022536143311263433,0.044444444444444446,6,405,0.9077441213864803,High Risk
2025,1.0188594203923014,0,2.0098820555201775,6,-1.2258476714090278,1,1,0,-1.4278379777971222,1,False,False,-0.03580390433705983,0.016666666666666666,3,360,0.4412242037844972,Medium Risk
2025,0.2945851206228141,0,0.38887101359804876,4,-1.2258476714090278,3,1,0,0.26163960264836433,1,False,False,-0.03580390433705983,0.06976744186046512,7,172,0.7301392041699037,High Risk
2025,-0.8849473104303507,1,-0.27860412131106305,6,0.47610467194246736,1,1,0,0.8605007912027871,0,False,False,-0.029250373393628265,0.027777777777777776,3,216,0.05914221287032955,Low Risk
2025,-0.07789880497292212,0,0.5795781950006521,4,-0.5023129788305071,1,1,0,-0.6811793249987492,1,False,False,-0.028963089659626004,0.022222222222222223,3,180,0.22087838851352853,Low Risk
2025,-1.4022860959799843,1,2.4866500090266856,7,0.25046718058152245,1,1,1,0.7383037616688694,0,False,False,-0.029838971763455627,0.015384615384615385,4,455,0.055076599872744166,Low Risk
2025,-1.3402054417140283,1,-1.3274936190253817,7,-1.2258476714090278,2,1,1,1.004883055695987,0,False,False,-0.03580390433705983,0.08,6,175,0.40768904362782077,Medium Risk
2025,0.9153916632823745,1,-0.08789693990845966,0,0.8314952323068711,1,1,0,-1.5179521270248644,0,False,True,0.05679514784802444,0.02631578947368421,3,0,0.10295477589821062,Low Risk
2025,-0.6780117962104972,1,0.2935174228967471,2,-1.2258476714090278,2,1,1,-1.4160292812658726,0,False,False,-0.03580390433705983,0.047619047619047616,6,84,0.4388921206653046,Medium Risk
2025,0.8533110090164185,1,3.344832325338401,3,0.48176913301547286,1,1,1,0.5999090518099673,0,True,False,-0.028496423824022125,0.013513513513513514,4,222,0.05930982624298586,Low Risk
2025,-1.1229231517831821,0,0.38887101359804876,8,1.1079937919062757,1,0,1,-1.560480232312104,0,False,False,0.09406005372380134,0.023255813953488372,3,344,0.13088096262925547,Low Risk
2025,1.4223836731210155,1,-0.18325053060976135,8,1.0426493459623192,1,0,0,-0.5925644554171866,0,False,True,-0.016011632365854282,0.02702702702702703,2,296,0.06900154406562026,Low Risk
2025,-2.2300281528593984,1,-0.6600184841162697,2,-0.3120290457484298,2,1,1,-1.6377505177929035,0,True,False,0.05329526009707295,0.0625,6,64,0.6794472697364801,Medium Risk
2025,-0.7607860018984386,1,0.2935174228967471,9,-1.2258476714090278,1,1,0,-0.4523284242670067,0,False,False,-0.03580390433705983,0.023809523809523808,3,378,0.03452790868551194,Low Risk
2025,0.5429077376866382,0,1.1516997392084622,3,-1.2258476714090278,3,1,1,-0.39639409494800104,1,False,False,-0.03580390433705983,0.058823529411764705,8,153,0.7017974718885215,High Risk
2025,0.8015771304614552,0,-0.3739577120123647,8,0.7917241220217998,2,1,0,-0.7952202176126456,1,True,False,-0.014426938515700894,0.05714285714285714,5,280,0.9184066496364846,High Risk
2025,0.8015771304614552,1,-0.6600184841162697,5,-0.23496365457653412,1,1,1,0.9743872694898674,0,True,False,-0.03214846778394316,0.03125,4,160,0.026921585082959946,Low Risk
2025,0.6981093733515285,1,-0.3739577120123647,8,-1.2258476714090278,2,1,0,-0.09162942468533729,0,False,False,-0.03580390433705983,0.05714285714285714,5,280,0.3931737094139244,Medium Risk
2025,-0.30552787061476094,0,0.10281024149414371,6,-1.2258476714090278,1,1,0,0.9575255032255697,0,False,False,-0.03580390433705983,0.025,3,240,0.07399810984347079,Low Risk
2025,-1.319511890292043,0,0.10281024149414371,2,0.4244222143765831,1,1,0,0.4975316575709116,1,False,False,-0.02841877636614576,0.025,3,80,0.10273771686455357,Low Risk
2025,0.0669560549809753,1,-1.3274936190253817,2,1.527137626850213,1,1,0,-1.3449477411582518,0,True,False,0.033906417506618464,0.04,3,50,0.06149391013403367,Low Risk
2025,0.7912303547504624,1,0.10281024149414371,1,0.2655010894752537,2,1,0,-0.49080332736533333,1,True,False,-0.02385168379369472,0.05,5,40,0.8960498006695382,High Risk
2025,-0.07789880497292212,1,-0.27860412131106305,7,1.3555528421796947,2,0,1,-0.27466656843480763,0,False,False,-0.018166154104649484,0.05555555555555555,5,252,0.8208546256912091,High Risk
2025,-0.05720525355093678,0,0.8656389671045572,7,0.22640616291162696,1,1,1,0.8529111879277734,0,False,False,-0.030195496206210534,0.020833333333333332,4,336,0.21750405708255025,Low Risk
2025,-0.8539069832973727,1,-1.0414328469214764,5,1.0997762123970036,2,1,0,1.4850010180489464,0,False,False,-0.028582698155059764,0.07142857142857142,5,140,0.6875625248295291,Medium Risk
2025,-0.5331569362565998,1,1.8191748741175742,4,-1.2258476714090278,1,0,0,1.3270748086379016,1,False,False,-0.03580390433705983,0.017241379310344827,2,232,0.32249532117788476,Medium Risk
2025,0.2221576906458654,0,0.5795781950006521,9,-1.2258476714090278,1,1,1,-0.14019968606928462,1,False,False,-0.03580390433705983,0.022222222222222223,4,405,0.09264639915142676,Low Risk
2025,0.35666577488877016,1,-0.5646648934149681,6,1.5774975273956284,1,1,1,-0.9765262863357043,0,False,False,0.0009479240516165557,0.030303030303030304,4,198,0.06955789140114886,Low Risk
2025,-1.3919393202689916,0,0.6749317857019538,1,0.4561608582593427,1,1,0,0.2729900990093884,1,False,False,-0.027437311455820283,0.021739130434782608,3,46,0.2620011863481552,Low Risk
2025,0.35666577488877016,1,-0.7553720748175714,10,0.9412371737701284,1,1,1,0.44667196034590584,0,False,True,-0.025880460863769883,0.03225806451612903,4,310,0.04266103969217559,Low Risk
2025,1.6086256359188837,1,-1.3274936190253817,7,-1.2258476714090278,2,1,0,-1.4194352648462167,0,False,True,-0.03580390433705983,0.08,5,175,0.3162398673908482,Medium Risk
2025,-0.4814230577016364,1,-0.27860412131106305,6,0.6369807835786104,2,1,1,-0.35572435217279164,0,False,False,-0.022330839571261495,0.05555555555555555,6,216,0.8169744636603405,High Risk
2025,-0.026164926417958756,0,1.3424069206110656,6,0.556389428464601,1,1,1,0.37302971598525225,0,False,True,-0.02735837744818337,0.018867924528301886,4,318,0.19695487987736138,Low Risk
2025,-1.0918828246502041,0,-0.6600184841162697,4,-1.2258476714090278,1,1,0,-0.09304923659800957,0,False,True,-0.03580390433705983,0.03125,3,128,0.042009656448303116,Low Risk
2025,1.09128685036925,1,-1.1367864376227783,1,0.8881119558675667,1,1,0,-0.1180356656909394,0,True,False,-0.02275442844314262,0.037037037037037035,3,27,0.08253242581898695,Low Risk
2025,-0.84356020758638,1,-0.3739577120123647,10,0.7699363894680381,1,1,1,1.6294109310533664,0,False,False,-0.02987243349554841,0.02857142857142857,4,350,0.0640890617456159,Low Risk
2025,-0.5641972633895778,1,0.7702853764032556,6,-1.2258476714090278,1,1,0,-0.439152082825388,0,False,False,-0.03580390433705983,0.02127659574468085,3,282,0.0927066416781799,Low Risk
2025,-1.8161571244196912,1,0.0074566507928420294,6,-1.2258476714090278,1,1,1,-0.7492979532655838,1,False,False,-0.03580390433705983,0.02564102564102564,4,234,0.03353434639889552,Low Risk
2025,-0.0468584778399441,0,0.5795781950006521,3,-0.4704139035883813,1,1,1,-0.7451847590240227,0,False,False,-0.028202173919848573,0.022222222222222223,4,135,0.1800070515642586,Low Risk
2025,1.3809965702770448,1,-0.3739577120123647,3,-1.2258476714090278,2,0,0,-0.3235501796125867,0,False,True,-0.03580390433705983,0.05714285714285714,4,105,0.40146870302715737,Medium Risk
2025,-1.0194553946732554,1,0.5795781950006521,9,-1.2258476714090278,2,1,0,-1.2752689717425505,0,False,True,-0.03580390433705983,0.044444444444444446,5,405,0.6123523705277147,Medium Risk
2025,0.8119239061724478,1,0.48422460429935044,5,-1.2258476714090278,2,0,1,-1.5804810609949638,0,False,False,-0.03580390433705983,0.045454545454545456,5,220,0.5481026416093461,Medium Risk
2025,-0.42968917914667304,1,2.105235646221479,1,-1.2258476714090278,1,1,0,-1.3501235772367193,1,False,True,-0.03580390433705983,0.01639344262295082,3,61,0.3356067307932888,Medium Risk
2025,-0.9884150675402774,1,1.1516997392084622,5,-1.2258476714090278,3,1,0,1.5481888212581294,1,False,False,-0.03580390433705983,0.058823529411764705,7,255,0.8664784524354509,High Risk
2025,-0.812519880453402,0,-1.8996151632331917,1,0.9964244394944736,1,1,1,-1.4594313577316906,0,True,False,0.04339071109098648,0.05263157894736842,4,19,0.13350232780869434,Low Risk
2025,1.3913433459880375,0,-0.4693113027136664,9,-0.09910217358553995,1,1,1,-0.5475775454214127,0,False,False,-0.0263439700327743,0.029411764705882353,4,306,0.0669414694337598,Low Risk
2025,0.6567222705075577,0,-0.27860412131106305,1,0.40265098974491387,2,1,1,-1.7326836808033628,0,True,False,2.0590796843485926,0.05555555555555555,6,36,0.8729867270238951,High Risk
2025,0.9050448875713819,1,-0.3739577120123647,3,-1.2258476714090278,1,1,1,-1.468318702133988,0,False,True,-0.03580390433705983,0.02857142857142857,4,105,0.02997027367748879,Low Risk
2025,-0.11928590781689281,1,-0.08789693990845966,5,0.8604142269335577,1,1,1,0.8609186488912318,0,True,False,-0.02777184293259523,0.02631578947368421,4,190,0.11331412546224127,Low Risk
2025,-1.350552217425021,1,2.105235646221479,8,0.9186161918284101,2,1,1,-0.17017275891233072,0,True,False,-0.02212660410729211,0.03278688524590164,6,488,0.860975425993119,High Risk
2025,1.1740610560571914,0,-1.4228472097266833,7,0.47677652834452827,1,0,0,0.2710274024927528,0,False,False,-0.027326501978706765,0.041666666666666664,2,168,0.07826056378420441,Low Risk
2025,0.10834315782494601,1,0.0074566507928420294,6,0.8998114247696766,1,0,0,-1.0655557096955657,0,False,True,-0.004260484267136319,0.02564102564102564,2,234,0.06680909618081551,Low Risk
2025,-0.8952940861413433,1,0.1981638321954454,9,0.4333227089930076,2,1,1,-1.143362098070029,0,True,False,-0.00797462131538541,0.04878048780487805,6,369,0.8978541037048873,High Risk
2025,0.5946416162416017,0,0.2935174228967471,8,1.857616130065966,2,1,0,-1.7261518504450402,0,True,False,2.1211346513375844,0.047619047619047616,5,336,0.9126737656768296,High Risk
2025,-1.4333264231129623,1,-0.27860412131106305,1,-1.2258476714090278,1,0,1,0.6154318650151627,1,False,True,-0.03580390433705983,0.027777777777777776,3,36,0.025371545044772386,Low Risk
2025,-0.6055843662335485,1,-0.18325053060976135,9,-1.2258476714090278,3,1,1,-1.5551565897271125,0,False,True,-0.03580390433705983,0.08108108108108109,8,333,0.3949033379249572,Medium Risk
2025,-0.3262214220367463,0,-0.08789693990845966,3,-1.2258476714090278,2,0,1,0.2847815804298781,0,False,False,-0.03580390433705983,0.05263157894736842,5,114,0.6072527302310903,Medium Risk
2025,1.2878755888781108,1,1.247053329909764,8,0.535893961695624,1,1,1,-0.056808472318300315,1,False,False,-0.02532415412596605,0.019230769230769232,4,416,0.12389426540003562,Low Risk
2025,2.063883767202561,0,0.48422460429935044,5,0.8353237880636534,1,0,1,1.2347226950113734,0,True,False,-0.028865454705516425,0.022727272727272728,3,220,0.27595702700091934,Low Risk
2025,-0.7607860018984386,0,-0.18325053060976135,4,-1.2258476714090278,1,1,1,-0.35141170609242656,0,False,False,-0.03580390433705983,0.02702702702702703,4,148,0.057776758928218215,Low Risk
2025,0.7601900276174844,0,-0.18325053060976135,10,-0.12641108485938685,1,1,0,1.0046074400338207,0,False,False,-0.03179266096692614,0.02702702702702703,3,370,0.07744997329602887,Low Risk
2025,0.615335167663587,1,-0.3739577120123647,1,0.4813362408060344,1,1,1,0.48448486418501097,0,False,True,-0.028119281457553286,0.02857142857142857,4,35,0.0536284303540409,Low Risk
2025,0.47048030770968957,0,-0.7553720748175714,8,-1.2258476714090278,2,0,0,1.5821185873358277,0,False,False,-0.03580390433705983,0.06451612903225806,4,248,0.6014677448326731,Medium Risk
2025,-2.840487919807966,0,0.6749317857019538,6,-1.2258476714090278,1,1,0,0.9954063980576762,1,False,False,-0.03580390433705983,0.021739130434782608,3,276,0.46390850124471744,Medium Risk
2025,0.25319801777884343,0,-0.9460792562201749,8,0.718664065617057,1,1,0,0.5802236596010315,0,True,False,-0.0274120835153511,0.034482758620689655,3,232,0.12962076707623538,Low Risk
2025,0.9774723175483306,1,-0.27860412131106305,8,-0.14840332332179124,1,1,0,0.5338311966732151,0,False,False,-0.031059187275510613,0.027777777777777776,3,288,0.035350164102560706,Low Risk
2025,0.48082708342068226,0,-1.3274936190253817,5,0.10331011383087887,2,1,1,0.4918242397389796,0,False,True,-0.02984057828508783,0.08,6,125,0.756738253166663,High Risk
2025,-0.5331569362565998,0,0.0074566507928420294,4,-1.2258476714090278,1,1,0,1.6377475658013554,1,False,True,-0.03580390433705983,0.02564102564102564,3,156,0.06964845259142564,Low Risk
2025,0.6670690462185503,0,-0.08789693990845966,5,0.674813735593137,1,1,1,-1.6416272216240257,1,False,False,0.15678283580378433,0.02631578947368421,4,190,0.11135756724030221,Low Risk
2025,0.08764960640296066,1,2.6773571904292894,4,1.1138196459651772,1,1,1,0.5382410472678708,0,False,False,-0.02552070386542154,0.014925373134328358,4,268,0.05363817074123064,Low Risk
2025,0.3463189991777775,0,0.8656389671045572,3,-0.05091026005125985,1,0,0,-1.371329637562779,1,False,False,-0.0039261748123697515,0.020833333333333332,2,144,0.2437119388133814,Low Risk
2025,-0.1606730106608635,0,0.8656389671045572,8,0.8704393437764282,2,1,1,-0.9883897582193715,0,False,False,-0.007888089837817122,0.041666666666666664,6,384,0.909569580033752,High Risk
2025,1.4327304488320083,1,-0.5646648934149681,8,1.2039831918265838,1,1,0,-1.664141978147853,0,True,False,0.2830263815238463,0.030303030303030304,3,264,0.07176834401516115,Low Risk
2025,-0.8228666561643946,0,2.5820035997279875,9,0.5624092105403187,1,0,1,1.5507799562625046,0,True,False,-0.030362231257425015,0.015151515151515152,3,594,0.11986978543490154,Low Risk
2025,0.44978675628770426,1,0.0074566507928420294,0,0.48973797179573814,1,1,1,0.03815077419331005,0,False,True,-0.026143561615199075,0.02564102564102564,4,0,0.07910949333531085,Low Risk
2025,0.1497302606689167,0,0.2935174228967471,2,1.2803371396376138,2,0,1,0.9856902938787961,1,False,True,-0.026596756128119757,0.047619047619047616,5,84,0.9349014850270377,High Risk
2025,0.5739480648196164,0,0.48422460429935044,4,0.8513616350543574,1,0,0,-0.5255781988803361,0,False,False,-0.018679864316774177,0.022727272727272728,2,176,0.13656554933553036,Low Risk
2025,1.6189724116298765,0,0.38887101359804876,0,-1.2258476714090278,2,0,1,-0.2533055721119087,0,False,True,-0.03580390433705983,0.046511627906976744,5,0,0.741500427511894,High Risk
2025,1.24648848603414,0,2.6773571904292894,8,-1.2258476714090278,2,1,1,-0.8498081166022182,0,False,True,-0.03580390433705983,0.029850746268656716,6,536,0.433126294716024,Medium Risk
2025,-1.2367376846041016,1,-1.1367864376227783,8,0.8989663153211871,1,0,0,-1.6148698966929267,0,False,True,0.13362862553813828,0.037037037037037035,2,216,0.051764764989601385,Low Risk
2025,-0.22275366492681956,0,-0.18325053060976135,6,0.8432729135000603,1,1,1,-1.3236317823473407,0,False,False,0.013910513084481331,0.02702702702702703,4,222,0.12127638787341034,Low Risk
2025,2.063883767202561,0,-0.7553720748175714,1,0.5182607762922017,1,1,1,0.55789253092531,0,True,False,-0.028203820145721245,0.03225806451612903,4,31,0.1591863041901204,Low Risk
2025,0.35666577488877016,1,-0.3739577120123647,4,0.9850681109923671,1,1,0,0.23561052906941113,0,False,True,-0.024598409640289143,0.02857142857142857,3,140,0.056521354407560245,Low Risk
2025,-0.0882455806839148,1,-0.6600184841162697,7,0.38381577117940757,1,1,1,-1.0489332160818297,0,False,True,-0.012491687645878971,0.03125,4,224,0.035900817214199965,Low Risk
2025,-1.2574312360260869,1,2.2959428276240823,4,0.31490417162364975,3,1,0,0.15028826678318832,1,False,True,-0.02764258880500241,0.047619047619047616,7,252,0.969005056520095,High Risk
